index,id,created_at,text,author.name,label,public_metrics.like_count,public_metrics.retweet_count,links,hash_tags,sentiment
1737,740133483205562368,2016-06-07T10:49:08.000Z,arriving robot invasion already dont worry talk origami31 newsstands lastampa,Origami,it,11,7,['https://t.co/f7QV1QmQGv'],"['#robot', '#Origami31']","{'label': 'caring', 'score': 0.4676242172718048}"
1738,1072071112333410304,2018-12-10T10:10:45.000Z,want give book gift christmas nice idea bill gates 5 tips,Corriere della Sera,it,3,1,"['https://t.co/sYcNxW7xi8', 'https://t.co/Nhqk83FCEx']",[],"{'label': 'neutral', 'score': 0.4590609073638916}"
1739,643939054950719488,2015-09-16T00:06:49.000Z,sex robots banned says leading robot ethicist,Daily Mail Online,en,12,14,['http://t.co/DtuPulwBJG'],[],"{'label': 'neutral', 'score': 0.661790668964386}"
1740,1062633150847819776,2018-11-14T09:07:40.000Z,facebook instagram using artificial intelligence spot drug dealers,Mirror Tech,en,8,7,"['https://t.co/f8VolH7QmU', 'https://t.co/9rfL7CKo5z']",[],"{'label': 'neutral', 'score': 0.9496235847473145}"
1741,625597847090647040,2015-07-27T09:25:24.000Z,improve tone text messages thanks artificial intelligence,Tekneo,es,4,7,"['http://t.co/eMWPXgOpvb', 'http://t.co/yoaZ6Gb8Pa']",[],"{'label': 'gratitude', 'score': 0.9848319888114929}"
1742,311801646650900480,2013-03-13T11:31:20.000Z,smarter robots european cloud rapyuta,La Stampa,it,0,4,['http://t.co/zZH6bsZ8Md'],"['#Robots', '#Rapyuta']","{'label': 'neutral', 'score': 0.9490950703620911}"
1744,759911673951944705,2016-08-01T00:40:36.000Z,mailonline explosion rocks olympic stadium rio controlled blast suspicious device,Daily Mail U.K.,en,0,129,['https://t.co/dtUHFuTe5a'],[],"{'label': 'neutral', 'score': 0.8855257034301758}"
1745,742292080899334144,2016-06-13T09:46:37.000Z,apple unveil major artificial intelligence advancements wwdc2016,Mirror Tech,en,6,6,"['https://t.co/IEflQo31WZ', 'https://t.co/MOWqPK2ak1']",['#WWDC2016'],"{'label': 'neutral', 'score': 0.9274836182594299}"
1746,955203451604078593,2018-01-21T22:20:24.000Z,11 minutes red carpet reign fail,Metro,en,8,1,[],[],"{'label': 'neutral', 'score': 0.8959452509880066}"
1747,1128274886227582976,2019-05-14T12:24:29.000Z,atos google cloud create artificial intelligence laboratory bezons,Les Echos,fr,4,2,['https://t.co/8IbmdaIL6t'],[],"{'label': 'neutral', 'score': 0.9612514972686768}"
1748,702749649174528001,2016-02-25T06:59:07.000Z,called jeeg robot arrives cinema,La Stampa,it,4,4,['https://t.co/Nl9XBWfwS9'],[],"{'label': 'neutral', 'score': 0.960198163986206}"
1749,827317882174455808,2017-02-03T00:48:48.000Z,finance employees vigilant rise artificial intelligence,Les Echos,fr,1,8,"['https://t.co/pypSYmNvvk', 'https://t.co/mQuNTTHmQh']",[],"{'label': 'neutral', 'score': 0.9605288505554199}"
1750,669806972259168256,2015-11-26T09:16:41.000Z,company wants use artificial intelligence bring dead back life,Metro,en,4,4,['https://t.co/2WTUVG93uv'],[],"{'label': 'neutral', 'score': 0.9122856259346008}"
1751,1162997769780506624,2019-08-18T08:00:50.000Z,elpaistec love robot,EL PAÍS,es,0,11,['https://t.co/51YSC4BLQE'],[],"{'label': 'love', 'score': 0.8215680122375488}"
1752,581164682339356674,2015-03-26T18:43:52.000Z,mirrortech virtual reality matter insists oculus chief scientist,The Mirror,en,0,4,"['http://t.co/ZV86ANyAFk', 'http://t.co/2e3saMB7Np']",[],"{'label': 'neutral', 'score': 0.965440034866333}"
1753,1071315481913683968,2018-12-08T08:08:09.000Z,elpaisamerica deepmind develops invincible artificial intelligence three complex board games thanks,EL PAÍS,es,0,21,[],[],"{'label': 'gratitude', 'score': 0.9654362797737122}"
1754,657521878903431169,2015-10-23T11:40:06.000Z,aladdins magic carpet tough competitor robot carpet dont miss video abadlinan,EL PAÍS,es,23,25,['https://t.co/AC0Y65FCoZ'],[],"{'label': 'neutral', 'score': 0.9347875714302063}"
1755,979043478905806849,2018-03-28T17:12:09.000Z,man 26 years old iledefrance sketch french jihadist,Le Parisien,fr,2,5,['https://t.co/f3cLBruvZ4'],[],"{'label': 'neutral', 'score': 0.9678431153297424}"
1756,1064828566041436160,2018-11-20T10:31:28.000Z,elpaisretina blockchain architect scrum master digital profiles talk 2019,EL PAÍS,es,0,15,[],[],"{'label': 'neutral', 'score': 0.9319109916687012}"
1757,1128293169060249605,2019-05-14T13:37:08.000Z,aiglesiasfraga breaking minute six winning projects xxi entrepreneur awards tell live lara,La Razón,es,0,9,[],[],"{'label': 'neutral', 'score': 0.9396538138389587}"
1758,956910506245349376,2018-01-26T15:23:37.000Z,carmenjane bitcoin speculators sell graphics cards blockchaincat aleixbarcelona,El Periódico,es,0,13,['https://t.co/s4x29CBoqm'],[],"{'label': 'neutral', 'score': 0.967751681804657}"
1759,849584596421414912,2017-04-05T11:28:46.000Z,china engineer disappointed love builds robot woman bride photo,Corriere della Sera,it,18,14,"['https://t.co/nXHTR9c35W', 'https://t.co/y2JJzdioRN']",[],"{'label': 'neutral', 'score': 0.8422428369522095}"
1760,1166991406038167552,2019-08-29T08:30:07.000Z,wormlike robot crawls brain could treat stroke patients clearing potentially fatal blood clots 05mm thread,Daily Mail Online,en,12,2,['https://t.co/p9C7EMEAV4'],[],"{'label': 'neutral', 'score': 0.9113453030586243}"
1761,700479162310651904,2016-02-19T00:37:01.000Z,transformersstyle vehicle could future warfare,Daily Mail Online,en,18,20,"['https://t.co/swyhwHUyV0', 'https://t.co/6LPvoul0ZM']",[],"{'label': 'neutral', 'score': 0.9304319620132446}"
1762,708570880394321920,2016-03-12T08:30:37.000Z,gay friendly family trips robot bellhops 5 tourism trends 2016,Le magazine du Monde,fr,27,19,"['https://t.co/Yeq7B3Pmyt', 'https://t.co/wj00OYxszF']",['#tourism'],"{'label': 'neutral', 'score': 0.8238418102264404}"
1763,998623900543090693,2018-05-21T17:57:46.000Z,artificial intelligence diagnostic lane,Corriere della Sera,it,9,3,"['https://t.co/9PUO6PXrRD', 'https://t.co/10NwqlpP74']",[],"{'label': 'neutral', 'score': 0.964646577835083}"
1764,779365235018772480,2016-09-23T17:02:06.000Z,hillary clinton robot strange video sparks bizarre conspiracy theory,The Mirror,en,10,17,"['https://t.co/ctnEnmRDiA', 'https://t.co/GlmFFJE1EN']",[],"{'label': 'neutral', 'score': 0.5881984233856201}"
1765,1037368240857604096,2018-09-05T15:53:56.000Z,visit ancient jerusalem time jesus vr tour city would appeared 2000 years ago,Daily Mail Online,en,14,4,['https://t.co/axfx5tA6jA'],[],"{'label': 'neutral', 'score': 0.9559798836708069}"
1766,791768776819798016,2016-10-27T22:29:21.000Z,robots could replace carers treat patients mental health problems,The Mirror,en,8,7,"['https://t.co/Rez5qvZgrT', 'https://t.co/nC5nNkFdk5']",[],"{'label': 'neutral', 'score': 0.9082430005073547}"
1767,607876228117315584,2015-06-08T11:46:01.000Z,robot olympics prove probably safe rise machines longer,The Sun,en,3,2,"['http://t.co/fkaihq1jKd', 'http://t.co/gEFDtaC94l']",[],"{'label': 'neutral', 'score': 0.5341417789459229}"
1768,1146413810720227329,2019-07-03T13:42:06.000Z,gavettone conference baidus ceo remains impassive,Repubblica,it,2,1,['https://t.co/dPPGVMmDdK'],[],"{'label': 'neutral', 'score': 0.9572387933731079}"
1769,984777990549704704,2018-04-13T12:59:03.000Z,japanese engineer builds 28feettall transformersstyle robot suit,Daily Mail Online,en,26,12,['https://t.co/q30HqkQsxg'],[],"{'label': 'neutral', 'score': 0.9584172368049622}"
1770,28972178813,2010-10-28T09:15:54.000Z,laurentchecola starcraft advances artificial intelligence,Le Monde,fr,3,7,[],[],"{'label': 'neutral', 'score': 0.9044612646102905}"
1771,753581811146645504,2016-07-14T13:27:59.000Z,mirrortech authentic hacker show mrrobot next box set,The Mirror,en,0,6,"['https://t.co/658Sw7b5de', 'https://t.co/HjO8lpgXsx']",['#MrRobot'],"{'label': 'neutral', 'score': 0.9698081612586975}"
1772,1128052309160632320,2019-05-13T21:40:03.000Z,reptecno amazon unveils italian robots replace humans prepare packages,Repubblica,it,0,6,['https://t.co/ONsLhNDFnq'],[],"{'label': 'neutral', 'score': 0.9169093370437622}"
1773,1060108741067051010,2018-11-07T09:56:34.000Z,said largest crypto giveaway history blockchainluxembourg wants attract new users stellar worth 125 million generous present course marketing similar campaign already made paypal big,Felix Holtermann,de,1,2,['https://t.co/IhySjYov7U'],"['#crypto', '#BlockchainLuxembourg', '#Stellar', '#Paypal']","{'label': 'neutral', 'score': 0.884811282157898}"
1774,722101190670950400,2016-04-18T16:35:14.000Z,connectedcar quest ultimate technological convergence via indixit iot,l'Opinion,fr,4,1,"['https://t.co/y2bhXxBQGq', 'https://t.co/2Hkn9i9Ods']","['#ConnectedCar', '#IOT']","{'label': 'neutral', 'score': 0.9557094573974609}"
1775,1192041379536478208,2019-11-06T11:29:46.000Z,mirrortech sex robot firm unveils transsexual doll vagina detachable penis,The Mirror,en,0,3,"['https://t.co/EVSqBte00A', 'https://t.co/VdnsaColKW']",[],"{'label': 'neutral', 'score': 0.8389783501625061}"
1776,798501809815977984,2016-11-15T12:24:01.000Z,mirrortech google wants british school kids use virtual reality classroom,The Mirror,en,0,3,"['https://t.co/eB9hqflziN', 'https://t.co/dz0tLSiYdc']",[],"{'label': 'neutral', 'score': 0.9339543581008911}"
1777,321323918214430720,2013-04-08T18:09:26.000Z,messi struggles beat japanese robot goalkeeper,La Vanguardia,es,1,9,['http://t.co/3WbFjKgmQE'],[],"{'label': 'neutral', 'score': 0.9490834474563599}"
1778,929242290291429376,2017-11-11T07:00:01.000Z,good morning laveritdiogginnthe mother renzi also investigatednsuspicions bankruptcy cooperative suspicious invoices also contested husbandnnand butungu courage frankstephens inflated tari robots steal jobsn taqiwfylda,La Verità,it,41,56,['https://t.co/OjTW0CRmJb'],"['#LaVeritàdioggi', '#RENZI', '#Butungu', '#FrankStephens', '#Tari']","{'label': 'neutral', 'score': 0.7862275838851929}"
1779,727052182101569536,2016-05-02T08:28:42.000Z,google artificial intelligence access london patient data,Le Monde Sciences,fr,13,22,['https://t.co/qIU3NmE3hV'],[],"{'label': 'neutral', 'score': 0.9649909138679504}"
1780,478919276196560897,2014-06-17T15:17:08.000Z,petudiant bac2014 subjects physics chemistry bac higgs boson lhc ester function curiosity robot,Le Parisien,fr,0,15,['http://t.co/sr9W2'],['#Bac2014'],"{'label': 'neutral', 'score': 0.9038569927215576}"
1781,991982185044500481,2018-05-03T10:05:57.000Z,museum director speelklok looking clarinet robot 1838,De Telegraaf,nl,3,1,['https://t.co/KQ1JQNNEVI'],[],"{'label': 'neutral', 'score': 0.9600348472595215}"
1782,748798645873422337,2016-07-01T08:41:23.000Z,edf pays 100000 euros three startups,Les Echos,fr,7,5,"['https://t.co/Hj7v8oW3Y6', 'https://t.co/Kfoz2ZjBe1']",[],"{'label': 'neutral', 'score': 0.9689160585403442}"
1783,695215612478504960,2016-02-04T12:01:33.000Z,virtual reality sex game comes synthetic vagina,Metro,en,0,7,['https://t.co/l6Cia8zCvd'],[],"{'label': 'neutral', 'score': 0.958816409111023}"
1784,958019182708236288,2018-01-29T16:49:06.000Z,tourism future rooms adapt client,La Vanguardia,es,4,5,"['https://t.co/UZoN7VzKLO', 'https://t.co/CkKpQQxbr9']",[],"{'label': 'neutral', 'score': 0.9568472504615784}"
1785,957921299124359168,2018-01-29T10:20:09.000Z,mpanarari valuing creatives robot era lastampa,La Stampa,it,0,13,['https://t.co/ctQkM3vBRh'],[],"{'label': 'neutral', 'score': 0.9633404612541199}"
1786,934477502285844485,2017-11-25T17:42:52.000Z,guess celebrities,The Times and The Sunday Times,en,3,2,"['https://t.co/U1xT90UvNu', 'https://t.co/lsErv3AnOA']",[],"{'label': 'neutral', 'score': 0.9319119453430176}"
1787,943581491266768897,2017-12-20T20:38:53.000Z,turning point investments robots made italy china first market,Corriere della Sera,it,5,4,"['https://t.co/dGsWH33FTa', 'https://t.co/G0cpbkHNlP']",[],"{'label': 'neutral', 'score': 0.9221077561378479}"
1788,764529917593808897,2016-08-13T18:31:51.000Z,kenny baker known role legendary robot r2d2 star wars passed away,AD Show,nl,0,4,"['https://t.co/sELISw77C8', 'https://t.co/9KZ8yZOSxk']",[],"{'label': 'sadness', 'score': 0.8085321187973022}"
1789,901206399257948162,2017-08-25T22:15:23.000Z,artificial intelligence improve quality video streaming,La Stampa,it,7,2,"['https://t.co/NYxlj5KD2V', 'https://t.co/rM6HZTtJwW']",[],"{'label': 'neutral', 'score': 0.7723629474639893}"
1791,889393644674977792,2017-07-24T07:55:43.000Z,artificial intelligence taking homes,Le Figaro,fr,15,13,['https://t.co/1HWC7zz7JG'],[],"{'label': 'neutral', 'score': 0.9536645412445068}"
1792,809073913867210753,2016-12-14T16:33:47.000Z,robot hide among elves toys 50 quizzes internet,Corriere della Sera,it,5,2,"['https://t.co/Fr7Pz7F2aZ', 'https://t.co/lbGe13qaAl']",[],"{'label': 'neutral', 'score': 0.9457536339759827}"
1793,751478759195193344,2016-07-08T18:11:12.000Z,dallas robot bomb kill sniper,Repubblica,it,2,4,['https://t.co/JqgAHNJfYc'],[],"{'label': 'neutral', 'score': 0.9596995711326599}"
1794,1035404505804886017,2018-08-31T05:50:45.000Z,burning man city robots nevada desert,Corriere della Sera,it,3,0,"['https://t.co/dBheK4oejY', 'https://t.co/nsdj0yuj40']",[],"{'label': 'neutral', 'score': 0.9618616700172424}"
1795,1113135904871284737,2019-04-02T17:47:35.000Z,yohanblavignat 20 years later police publish new sketch wood predator via l,Le Figaro,fr,0,6,['https://t.co/piLtHV3QRB'],[],"{'label': 'neutral', 'score': 0.9477930068969727}"
1796,904404124074205184,2017-09-03T18:02:00.000Z,sea prayer new guardian virtual reality film written khaled hosseini awardwinning author kite runner,The Guardian,en,56,33,"['https://t.co/LUN6SggF6u', 'https://t.co/tkmk9Lfywa']",[],"{'label': 'neutral', 'score': 0.9607141017913818}"
1797,981771057299369984,2018-04-05T05:50:35.000Z,apple hires googles ai chief improve siri race talent field italy hasnt even begun see,daniele manca,it,23,11,['https://t.co/NAhf2WNn7s'],[],"{'label': 'neutral', 'score': 0.9177331924438477}"
1798,1052169433475637248,2018-10-16T12:08:35.000Z,robots emotions machines melancholicnn tomorrow military machines boston dynamics undoubtedly capable killing remorse dive robotic emotions robot nnby audreydufn,La Croix,fr,1,1,"['https://t.co/OP5ZWtlDqR', 'https://t.co/AV1bxnza9q']",['#Robot'],"{'label': 'neutral', 'score': 0.9523237943649292}"
1799,1206910299065815041,2019-12-17T12:13:33.000Z,robot vs fatberg fat monsters sewers,Repubblica,it,3,1,['https://t.co/41l2wWqho8'],[],"{'label': 'neutral', 'score': 0.9695808291435242}"
1800,998596304161857536,2018-05-21T16:08:06.000Z,repubblicatv detroit bad guys artificial intelligence much human,Repubblica,it,0,1,['https://t.co/sT31xJxN6D'],[],"{'label': 'neutral', 'score': 0.9579297304153442}"
1801,856451350904938496,2017-04-24T10:14:48.000Z,mirrortech uks first sex robot brothel could open soon,The Mirror,en,0,5,"['https://t.co/mWC8Sg8QM3', 'https://t.co/VuEFVnNHhR']",[],"{'label': 'neutral', 'score': 0.5714331865310669}"
1802,1037638547975680001,2018-09-06T09:48:02.000Z,katharinasnews berliner volksbank cofounded fintech vai trade service provider vr smart finanz also cooperating,Handelsblatt,de,0,4,[],['#Fintech'],"{'label': 'neutral', 'score': 0.9687684774398804}"
1803,799235765926555648,2016-11-17T13:00:30.000Z,virtual reality comes greatest explorer planet new google earth vr,EL PAÍS,es,22,24,['https://t.co/XLjEDWtstR'],[],"{'label': 'neutral', 'score': 0.8525885939598083}"
1804,843881849239851010,2017-03-20T17:48:06.000Z,man remains future artificial intelligence frank niedercorn,Les Echos,fr,10,14,"['https://t.co/mx2ZXEsoYS', 'https://t.co/l1ucFoas7y']",[],"{'label': 'neutral', 'score': 0.9699104428291321}"
1805,973511612987473920,2018-03-13T10:50:30.000Z,bakermcger astriddoerner text read digitally,Handelsblatt,de,1,1,['https://t.co/EkuuSHc6r9'],[],"{'label': 'neutral', 'score': 0.9706383347511292}"
1807,853180287207059456,2017-04-15T09:36:46.000Z,sidewalk robot bring us dinner home,Corriere della Sera,it,2,1,"['https://t.co/jHvM1bKX1b', 'https://t.co/IkRZHTb0Da']",[],"{'label': 'neutral', 'score': 0.9443206191062927}"
1808,699226787595870208,2016-02-15T13:40:31.000Z,sexy humanoid robot ava come life ex machina,The Mirror,en,2,0,"['https://t.co/oBqjWCAn72', 'https://t.co/wVykyIJjrM']",[],"{'label': 'neutral', 'score': 0.8863513469696045}"
1809,731525784549134336,2016-05-14T16:45:12.000Z,mrrobot celebrated series 2015 us arrives spain,ABC.es,es,21,25,"['https://t.co/h6hnM5e0ai', 'https://t.co/hKFleLG8ct']",[],"{'label': 'neutral', 'score': 0.9385722875595093}"
1810,653163467269124096,2015-10-11T11:01:20.000Z,virtual reality turn wonder woman fly new york,The Guardian,en,29,24,['http://t.co/EQ5Mi9RDkN'],[],"{'label': 'neutral', 'score': 0.9662712216377258}"
1811,782793207637798912,2016-10-03T04:03:38.000Z,german authorities create virtual reality auschwitz help prosecute nazi war criminals,Daily Mail Online,en,20,16,"['https://t.co/vmXH3qZHty', 'https://t.co/bGHGwTTV5V']",[],"{'label': 'neutral', 'score': 0.9607058763504028}"
1812,888448604800679937,2017-07-21T17:20:28.000Z,show first images captured fukushima aquatic robot,La Voz de Galicia,es,1,3,['https://t.co/s6crVxeY5O'],[],"{'label': 'neutral', 'score': 0.9506347179412842}"
1813,605973736022523904,2015-06-03T05:46:11.000Z,japanese robot cat doraemon helps ease diplomatic tensions china,The Guardian,en,35,39,['http://t.co/ruJcWnY1w6'],[],"{'label': 'neutral', 'score': 0.6679182052612305}"
1814,829836302648356864,2017-02-09T23:36:06.000Z,googles artificial intelligence needs pixels reconstruct face,La Stampa,it,4,3,"['https://t.co/ClZQkKjNaI', 'https://t.co/ifhLjM2rQQ']",[],"{'label': 'neutral', 'score': 0.9633941650390625}"
1815,851855173324603392,2017-04-11T17:51:14.000Z,artificial intelligence connected objects driving insurtech boom,Les Echos,fr,8,5,"['https://t.co/KDx1a8RvSS', 'https://t.co/cF1Q81QGZO']",[],"{'label': 'neutral', 'score': 0.681086540222168}"
1816,832847622360723456,2017-02-18T07:02:01.000Z,facebook boss mark zuckerberg hints secret plans use ai censor spy users,The Sun,en,4,5,"['https://t.co/61waWcD0Eq', 'https://t.co/vUD0Zlnju0']",[],"{'label': 'neutral', 'score': 0.9566720128059387}"
1817,1135667762502819843,2019-06-03T22:01:08.000Z,riots lidl stores release kitchen robot,Le Figaro,fr,42,38,['https://t.co/QAwzsjG7kV'],[],"{'label': 'neutral', 'score': 0.9532682299613953}"
1818,1160856355823136768,2019-08-12T10:11:37.000Z,free virtual reality theatre launch battersea,Evening Standard,en,4,2,['https://t.co/4Csu1PjxCC'],[],"{'label': 'neutral', 'score': 0.950145423412323}"
1819,1076426857308930048,2018-12-22T10:38:56.000Z,new technologies ai blockchain revolutionize many industries also answer questions good future lot stake,Handelsblatt,de,2,1,['https://t.co/FJkNVcj8zN'],[],"{'label': 'neutral', 'score': 0.8655986189842224}"
1820,801112271250276353,2016-11-22T17:17:04.000Z,robot pilot experiment usa,La Stampa,it,2,1,['https://t.co/1qSZowQS3y'],[],"{'label': 'neutral', 'score': 0.9674034714698792}"
1821,951731286518853632,2018-01-12T08:23:15.000Z,repubblicatv sophia robotwoman speaks remembers feels emotions,Repubblica,it,0,3,['https://t.co/NaQV0quCxa'],[],"{'label': 'neutral', 'score': 0.9608074426651001}"
1822,996028632853344256,2018-05-14T14:05:06.000Z,jiminy cricket prevent artificial intelligence learning people evil lydianatour,ABC.es,es,25,10,['https://t.co/PW1aJK1WTE'],[],"{'label': 'neutral', 'score': 0.8982343673706055}"
1823,889219801742233600,2017-07-23T20:24:56.000Z,artificial intelligence fantasy reality,Le Figaro,fr,25,31,['https://t.co/4vTAGjvjMm'],[],"{'label': 'neutral', 'score': 0.9560823440551758}"
1824,999477334422896640,2018-05-24T02:29:00.000Z,bcn tech city creates headquarters blockchain,La Vanguardia,es,0,1,"['https://t.co/odi3FasgNe', 'https://t.co/UgztP14QPU']",[],"{'label': 'neutral', 'score': 0.9678865671157837}"
1825,1033986995662594048,2018-08-27T07:58:04.000Z,coffee made robot barista selfridges oxford street,Evening Standard,en,1,1,['https://t.co/uQApZkF655'],[],"{'label': 'neutral', 'score': 0.9524053335189819}"
1826,971434332328927237,2018-03-07T17:16:07.000Z,planes artificial intelligence helps avoid losing luggage,La Stampa,it,5,7,['https://t.co/Zm48YvxSXw'],[],"{'label': 'neutral', 'score': 0.7244306206703186}"
1827,873590191155552256,2017-06-10T17:18:26.000Z,garry kasparov artificial intelligence smart machine makes us human,NRC,nl,3,3,"['https://t.co/pjCV4aHIhe', 'https://t.co/cPMWUh1RED']",[],"{'label': 'neutral', 'score': 0.7795746922492981}"
1828,884313872307564544,2017-07-10T07:30:31.000Z,virtual reality revolution standby,Handelsblatt,de,0,0,['https://t.co/cycHygmlY1'],[],"{'label': 'neutral', 'score': 0.9673134684562683}"
1829,736117450379526144,2016-05-27T08:50:51.000Z,mirrortech russias iron man robot soldier countrys latest terrifying war weapon,The Mirror,en,0,6,"['https://t.co/rOcH4GdxZY', 'https://t.co/zewEaLzISF']",[],"{'label': 'neutral', 'score': 0.602654218673706}"
1830,1180491088890490880,2019-10-05T14:33:02.000Z,42 italians fear artificial intelligence effects,Repubblica Tecnologia,it,1,1,['https://t.co/0a4XJ3W6Sw'],[],"{'label': 'neutral', 'score': 0.8404346704483032}"
1831,873164626631868417,2017-06-09T13:07:24.000Z,data artificial intelligence also needs curiosity,Repubblica,it,12,10,['https://t.co/3XzTfPXgMc'],[],"{'label': 'curiosity', 'score': 0.7895508408546448}"
1832,902990559844986880,2017-08-30T20:25:00.000Z,channel 4 launch brand new tv show couples families use agony aunt robot solve arguments,The Sun Showbiz,en,2,2,['https://t.co/9NZGDp5SZq'],[],"{'label': 'neutral', 'score': 0.9537796974182129}"
1833,735899321263001600,2016-05-26T18:24:05.000Z,first look worlds first robot smartphone goes sale today,The Mirror,en,1,2,"['https://t.co/AjSrubtgwV', 'https://t.co/Tzz4vNVf4M']",[],"{'label': 'neutral', 'score': 0.7047293186187744}"
1834,431720247855296513,2014-02-07T09:25:02.000Z,curiosity robot obtains first image earth mars photo,La Vanguardia,es,1,10,['http://t.co/pM0mPlN6nP'],['#Curiosity'],"{'label': 'neutral', 'score': 0.9572387933731079}"
1835,1072923746766327808,2018-12-12T18:38:49.000Z,meanwhile russia,Metro,en,44,10,['https://t.co/px8wkVcN2e'],[],"{'label': 'neutral', 'score': 0.9664458632469177}"
1836,567470465418272771,2015-02-16T23:47:56.000Z,tick robot,Les Echos,fr,2,0,['http://t.co/EUY2zRcu5C'],[],"{'label': 'neutral', 'score': 0.9700683951377869}"
1837,774256025075458049,2016-09-09T14:39:56.000Z,lemondescience artificial intelligence racist,Le Monde,fr,0,14,['https://t.co/UP9ZPu0YUU'],[],"{'label': 'neutral', 'score': 0.9647023677825928}"
1838,726672112803532800,2016-05-01T07:18:27.000Z,carlosdevega today start something new fukushima es 360 vr video el pas weekly,EL PAÍS,es,0,12,['https://t.co/nkiUmWaIAV'],[],"{'label': 'neutral', 'score': 0.9612359404563904}"
1839,1057208757816573952,2018-10-30T09:53:04.000Z,creepy ai humanoid sophia granted worlds first robot visa embarks world tour,Daily Mail Online,en,31,18,['https://t.co/FWLn0t1jNC'],[],"{'label': 'neutral', 'score': 0.9240938425064087}"
1840,907634989994582016,2017-09-12T16:00:19.000Z,artificial intelligence recognizes homosexuality photo via lefigarosante,Bertrand Gié,fr,3,3,['https://t.co/bC3O0vcfQO'],[],"{'label': 'neutral', 'score': 0.9277098774909973}"
1841,717006610640449537,2016-04-04T15:11:11.000Z,hotels robots take care stay,Repubblica,it,6,4,['https://t.co/9Qwl7s5CcA'],[],"{'label': 'caring', 'score': 0.8789267539978027}"
1842,1153260856735674368,2019-07-22T11:09:49.000Z,snchez promises 80 new degrees young people adapted labor market offers associated artificial intelligence autonomous vehicles drones video game design tco8cxccepsrd,ABC.es,es,5,1,['https://t.co/N4EtxUc2Mg'],[],"{'label': 'neutral', 'score': 0.968792200088501}"
1843,773243133085777921,2016-09-06T19:35:03.000Z,tech fun ifa talk n24 vr journalism online welt 360 ifa16,Martin Heller,de,16,9,"['https://t.co/zLRusnSPOZ', 'https://t.co/hvTMK4qErZ']","['#VR', '#360', '#IFA16']","{'label': 'amusement', 'score': 0.38569796085357666}"
1844,815924469973786624,2017-01-02T14:15:27.000Z,virtualreality technology relate realism requirement cinema new films show possibilities cinema,taz,de,1,1,['https://t.co/xdSsZSTDOI'],['#VirtualReality'],"{'label': 'neutral', 'score': 0.9624338150024414}"
1845,1179914044955869186,2019-10-04T00:20:04.000Z,paralysed man walks using robot exoskeleton controlled brain,The Mirror,en,6,3,"['https://t.co/f9JGZbKaJr', 'https://t.co/UbitKl5oKx']",[],"{'label': 'neutral', 'score': 0.9536159634590149}"
1846,963290546113536000,2018-02-13T05:55:37.000Z,new doglike robot boston dynamics open doors video,Guardian news,en,4,3,['https://t.co/H3wGNY9N61'],[],"{'label': 'neutral', 'score': 0.9288673996925354}"
1847,648696492,2008-01-28T00:50:37.000Z,robot psychologist,Trouw,nl,0,0,[],[],"{'label': 'neutral', 'score': 0.9676560163497925}"
1848,1144255084404051968,2019-06-27T14:44:06.000Z,tech behind years wimbledon championship,Evening Standard,en,2,1,['https://t.co/pRM8o3Ag6Y'],[],"{'label': 'neutral', 'score': 0.9439722895622253}"
1849,1176204587965014017,2019-09-23T18:40:01.000Z,picasso never seen artificial intelligence reconstructs sketch hidden artist,ABC.es,es,12,4,['https://t.co/YM8sUZi6uo'],[],"{'label': 'neutral', 'score': 0.9571448564529419}"
1850,948135140588511232,2018-01-02T10:13:27.000Z,spielbergs ready player one 2045 virtual reality everyones saviour,The Guardian,en,15,6,['https://t.co/PW4xjDfXOf'],[],"{'label': 'neutral', 'score': 0.9647321105003357}"
1851,1031537632944250881,2018-08-20T13:45:11.000Z,creepy humanoid robot stuff nightmares,Mirror Tech,en,2,4,"['https://t.co/2Nd9xnfAes', 'https://t.co/kEHx8DgzOZ']",[],"{'label': 'fear', 'score': 0.5930562019348145}"
1852,817324526161854464,2017-01-06T10:58:46.000Z,nrauline small directory frenchtech startups ces gbregeras sevenhugs wairfr yumiiio etc,Les Echos,fr,0,20,['https://t.co/CIEO'],['#FrenchTech'],"{'label': 'neutral', 'score': 0.9670297503471375}"
1853,858365536723513344,2017-04-29T17:01:06.000Z,sheep shepherd uses virtual reality experience lamb lives,De Stentor,nl,3,2,"['https://t.co/hc2yBsDeQR', 'https://t.co/mNcqTrXziQ']",[],"{'label': 'neutral', 'score': 0.9679810404777527}"
1854,1091272983841255425,2019-02-01T09:52:08.000Z,larazones smartick teaches math artificial intelligence,Smartickmetodo,es,2,1,['https://t.co/zKhWWj2nVf'],[],"{'label': 'neutral', 'score': 0.9534106254577637}"
1855,996289678,2008-11-08T13:17:16.000Z,rightwing jacket tielenaar leads threats tiel 16yearold tielenaar killed night fri,De Gelderlander,nl,0,0,[],[],"{'label': 'neutral', 'score': 0.8890041708946228}"
1856,1081812875373629440,2019-01-06T07:21:03.000Z,companion robots tvs roll see ces las vegas,Corriere della Sera,it,8,4,"['https://t.co/5LzWOaqhmJ', 'https://t.co/0ISmuiojUR']",[],"{'label': 'neutral', 'score': 0.9660407304763794}"
1857,3891555171,2009-09-10T17:16:38.000Z,create robot fly capable moving veins arteries,ABC.es,es,0,0,[],[],"{'label': 'neutral', 'score': 0.9607895016670227}"
