id,created_at,text,author.name,label,public_metrics.like_count,public_metrics.retweet_count,topics,main_topics,one_topic
1114441570797985792,2019-04-06T08:15:50.000Z,elpaisretina told robots coming automation coming artificial intelligence coming cyborgs see,EL PAÍS,es,0,21,"{'sequence': 'elpaisretina told robots coming automation coming artificial intelligence coming cyborgs see', 'labels': ['artificial intelligence', 'robot', 'video game', 'space', 'virtual reality', 'sex', 'war'], 'scores': [0.9774274826049805, 0.9621718525886536, 0.04260171204805374, 0.013915947638452053, 0.007528894580900669, 0.0013873373391106725, 0.0006500208401121199]}","['artificial intelligence', 'robot']",artificial intelligence
691640783208890372,2016-01-25T15:16:27.000Z,heleenvanlier virtual reality profoundly change world news break duivestein,de Volkskrant,nl,0,6,"{'sequence': 'heleenvanlier virtual reality profoundly change world news break duivestein', 'labels': ['virtual reality', 'video game', 'robot', 'sex', 'artificial intelligence', 'space', 'war'], 'scores': [0.9866369962692261, 0.7093072533607483, 0.08445882797241211, 0.00849891360849142, 0.0015024919994175434, 0.0008608117932453752, 0.0006743447738699615]}",['virtual reality'],virtual reality
1110868525252595712,2019-03-27T11:37:50.000Z,brunolemaire economiegouv age artificial intelligence still democratic regimes asks brunolemaire bigbangeco economiegouv,Big Bang Figaro,fr,4,3,"{'sequence': 'brunolemaire economiegouv age artificial intelligence still democratic regimes asks brunolemaire bigbangeco economiegouv', 'labels': ['artificial intelligence', 'robot', 'video game', 'virtual reality', 'space', 'war', 'sex'], 'scores': [0.943850040435791, 0.5630317330360413, 0.17069436609745026, 0.030732963234186172, 0.0017586052417755127, 0.0009252916206605732, 0.00044529730803333223]}",['artificial intelligence'],artificial intelligence
1065542815164309504,2018-11-22T09:49:38.000Z,lilifiala deserved great multimedia special topic blockchain mustread everyone understands blockchain,Handelsblatt,de,0,5,"{'sequence': 'lilifiala deserved great multimedia special topic blockchain mustread everyone understands blockchain', 'labels': ['artificial intelligence', 'robot', 'virtual reality', 'sex', 'video game', 'space', 'war'], 'scores': [0.03236459568142891, 0.024384424090385437, 0.018756937235593796, 0.0033625417854636908, 0.002839454682543874, 0.0016288880724459887, 0.0008190441294573247]}",['artificial intelligence'],artificial intelligence
866165202517086208,2017-05-21T05:34:11.000Z,video interview pepper intesa sanpaolo robot lastampa,La Stampa TV,it,6,6,"{'sequence': 'video interview pepper intesa sanpaolo robot lastampa', 'labels': ['robot', 'artificial intelligence', 'space', 'virtual reality', 'war', 'video game', 'sex'], 'scores': [0.9911400079727173, 0.9745547771453857, 0.8986695408821106, 0.4241202175617218, 0.0017999231349676847, 0.0007886303937993944, 0.0007479718769900501]}","['robot', 'artificial intelligence']",robot
6893518513,2009-12-21T13:47:05.000Z,robot helps groceries,De Telegraaf,nl,0,0,"{'sequence': 'robot helps groceries', 'labels': ['robot', 'artificial intelligence', 'virtual reality', 'space', 'video game', 'sex', 'war'], 'scores': [0.9854176044464111, 0.9740787148475647, 0.008400553837418556, 0.004972424358129501, 0.0009306747233495116, 0.00010097232006955892, 7.921156793599948e-05]}","['robot', 'artificial intelligence']",robot
1184731835747766272,2019-10-17T07:24:15.000Z,police map areas ruinerwold farm special vr technology,De Stentor,nl,1,1,"{'sequence': 'police map areas ruinerwold farm special vr technology', 'labels': ['virtual reality', 'artificial intelligence', 'video game', 'robot', 'space', 'sex', 'war'], 'scores': [0.9921780824661255, 0.8095625042915344, 0.4517568051815033, 0.06955204904079437, 0.0010437278542667627, 0.00016225839499384165, 0.0001502072555013001]}",['virtual reality'],virtual reality
1073642804423860224,2018-12-14T18:16:06.000Z,want christmas tiny speaking robot adores,Evening Standard,en,0,0,"{'sequence': 'want christmas tiny speaking robot adores', 'labels': ['robot', 'artificial intelligence', 'video game', 'virtual reality', 'space', 'sex', 'war'], 'scores': [0.9859660267829895, 0.9707204699516296, 0.4280058443546295, 0.167603000998497, 0.15415379405021667, 0.000643502629827708, 0.00014489675231743604]}","['robot', 'artificial intelligence']",robot
950640460900585472,2018-01-09T08:08:42.000Z,cerclelesechos audit fear artificial intelligence,Les Echos,fr,0,20,"{'sequence': 'cerclelesechos audit fear artificial intelligence', 'labels': ['artificial intelligence', 'robot', 'video game', 'space', 'virtual reality', 'war', 'sex'], 'scores': [0.870742917060852, 0.40757399797439575, 0.2406776249408722, 0.027184247970581055, 0.015014522708952427, 0.0006703706458210945, 0.0003059484006371349]}",['artificial intelligence'],artificial intelligence
1207957462839693312,2019-12-20T09:34:36.000Z,facial recognition far reliable,Les Echos,fr,3,6,"{'sequence': 'facial recognition far reliable', 'labels': ['artificial intelligence', 'video game', 'robot', 'war', 'virtual reality', 'sex', 'space'], 'scores': [0.40607377886772156, 0.0708288848400116, 0.05964044854044914, 0.05269379913806915, 0.046250756829977036, 0.0017726548248901963, 0.00029957236256450415]}",['artificial intelligence'],artificial intelligence
407571590680150016,2013-12-02T18:06:54.000Z,guardianus grab blanket cup tea pick cosiest book winter doug dorst badrobot,The Guardian,en,0,9,"{'sequence': 'guardianus grab blanket cup tea pick cosiest book winter doug dorst badrobot', 'labels': ['artificial intelligence', 'robot', 'space', 'virtual reality', 'video game', 'sex', 'war'], 'scores': [0.9821047186851501, 0.978546679019928, 0.1220412477850914, 0.03985753282904625, 0.0015011156210675836, 0.0007447384996339679, 0.00037668971344828606]}","['artificial intelligence', 'robot']",artificial intelligence
1129690466700713985,2019-05-18T10:09:30.000Z,calvin klein apologises bella hadid robot kiss advert,Evening Standard,en,0,0,"{'sequence': 'calvin klein apologises bella hadid robot kiss advert', 'labels': ['robot', 'artificial intelligence', 'sex', 'video game', 'virtual reality', 'space', 'war'], 'scores': [0.9830796718597412, 0.954957127571106, 0.5433108806610107, 0.5183191895484924, 0.4548662304878235, 0.053173672407865524, 0.00028613745234906673]}","['robot', 'artificial intelligence']",robot
1180868753237696513,2019-10-06T15:33:44.000Z,mirrortech inside robo race car shaking motorsport accelerating driverless tech,The Mirror,en,0,3,"{'sequence': 'mirrortech inside robo race car shaking motorsport accelerating driverless tech', 'labels': ['robot', 'artificial intelligence', 'virtual reality', 'video game', 'space', 'sex', 'war'], 'scores': [0.9669320583343506, 0.5721695423126221, 0.027582893148064613, 0.003148381831124425, 0.000222429953282699, 0.00018349071615375578, 0.00015484388859476894]}",['robot'],robot
1097822636179181569,2019-02-19T11:38:07.000Z,china developing deadly robot warships equipped torpedo launchers,Mirror Tech,en,3,3,"{'sequence': 'china developing deadly robot warships equipped torpedo launchers', 'labels': ['robot', 'artificial intelligence', 'war', 'space', 'virtual reality', 'video game', 'sex'], 'scores': [0.977121889591217, 0.8865059018135071, 0.8756462931632996, 0.00910955760627985, 0.007308949716389179, 0.0008308373508043587, 0.0002722031786106527]}",['robot'],robot
1110456758311575553,2019-03-26T08:21:37.000Z,volkervotsmeier antitrust authorities worldwide targeting blockchain,Handelsblatt,de,0,1,"{'sequence': 'volkervotsmeier antitrust authorities worldwide targeting blockchain', 'labels': ['video game', 'robot', 'artificial intelligence', 'space', 'virtual reality', 'sex', 'war'], 'scores': [0.017004655674099922, 0.014351580291986465, 0.0005806788103654981, 0.0004461258358787745, 0.00037066786899231374, 0.0002689572283998132, 0.00024020380806177855]}",['video game'],video game
1104321319464624129,2019-03-09T10:01:34.000Z,big ai scam startups,La Stampa,it,2,1,"{'sequence': 'big ai scam startups', 'labels': ['artificial intelligence', 'video game', 'robot', 'virtual reality', 'space', 'sex', 'war'], 'scores': [0.09113053977489471, 0.04703208804130554, 0.023703614249825478, 0.008899062871932983, 0.0003064122865907848, 0.00021363794803619385, 0.00018686596013139933]}",['artificial intelligence'],artificial intelligence
1131656647460446208,2019-05-23T20:22:24.000Z,ford unveils terrifying vision future walking robots driverless vans,The Sun,en,7,5,"{'sequence': 'ford unveils terrifying vision future walking robots driverless vans', 'labels': ['robot', 'artificial intelligence', 'virtual reality', 'space', 'video game', 'war', 'sex'], 'scores': [0.9692350625991821, 0.9286653399467468, 0.037912774831056595, 0.004473452921956778, 0.001081890775822103, 0.0003901866730302572, 0.00014040486712474376]}","['robot', 'artificial intelligence']",robot
1174282200411516928,2019-09-18T11:21:08.000Z,robot shortage workplace bad business automated machines boost flagging productivity mps say,Daily Mail Online,en,10,1,"{'sequence': 'robot shortage workplace bad business automated machines boost flagging productivity mps say', 'labels': ['robot', 'artificial intelligence', 'war', 'space', 'virtual reality', 'video game', 'sex'], 'scores': [0.9623014330863953, 0.43210849165916443, 0.003990009427070618, 0.0020041659008711576, 0.0008049422758631408, 0.0005826123524457216, 0.00039816286880522966]}",['robot'],robot
806393939456655365,2016-12-07T07:04:31.000Z,artificial intelligence machine translation,Le Figaro,fr,9,11,"{'sequence': 'artificial intelligence machine translation', 'labels': ['artificial intelligence', 'video game', 'robot', 'space', 'virtual reality', 'war', 'sex'], 'scores': [0.9938547611236572, 0.12308908998966217, 0.10114400833845139, 0.0005170796066522598, 0.000506414333358407, 0.0003994115977548063, 0.00016176824283320457]}",['artificial intelligence'],artificial intelligence
864121771422830594,2017-05-15T14:14:19.000Z,thesunshowbiz loose women stars launch xrated sex robot chat christine lampard insists marriage frank would,The Sun,en,0,4,"{'sequence': 'thesunshowbiz loose women stars launch xrated sex robot chat christine lampard insists marriage frank would', 'labels': ['sex', 'robot', 'artificial intelligence', 'virtual reality', 'video game', 'space', 'war'], 'scores': [0.9754170775413513, 0.9582120180130005, 0.8777723908424377, 0.4424123466014862, 0.10361302644014359, 0.0020889544393867254, 0.00016694051737431437]}","['sex', 'robot']",sex
1031097706809159680,2018-08-19T08:37:04.000Z,googles artificial intelligence prescribe diets workouts us,La Stampa,it,3,6,"{'sequence': 'googles artificial intelligence prescribe diets workouts us', 'labels': ['artificial intelligence', 'robot', 'video game', 'virtual reality', 'space', 'sex', 'war'], 'scores': [0.9860550761222839, 0.09830152988433838, 0.01467855554074049, 0.00877518393099308, 0.0005031336913816631, 0.00017060714890249074, 0.00011575515964068472]}",['artificial intelligence'],artificial intelligence
741728493155717120,2016-06-11T20:27:08.000Z,repidee repidde56 dario olivero gabrielemainetti claudsantamaria jeeg robot suburban super heroes,Repubblica,it,0,2,"{'sequence': 'repidee repidde56 dario olivero gabrielemainetti claudsantamaria jeeg robot suburban super heroes', 'labels': ['robot', 'artificial intelligence', 'virtual reality', 'video game', 'space', 'sex', 'war'], 'scores': [0.9914801716804504, 0.9780045747756958, 0.5378965735435486, 0.5012191534042358, 0.46138855814933777, 0.00550789525732398, 0.0003762450651265681]}","['robot', 'artificial intelligence']",robot
1047416498346586112,2018-10-03T09:22:07.000Z,language makes robots collaborate italian,Repubblica,it,7,3,"{'sequence': 'language makes robots collaborate italian', 'labels': ['robot', 'artificial intelligence', 'video game', 'virtual reality', 'space', 'sex', 'war'], 'scores': [0.7829053997993469, 0.6457938551902771, 0.23688025772571564, 0.0016993627650663257, 0.0008414480835199356, 0.0001430310949217528, 0.00011971231288043782]}",['robot'],robot
691274523086204928,2016-01-24T15:01:04.000Z,repnext walkman arrives italian humanoid robot save us environmental disasters,Repubblica,it,0,17,"{'sequence': 'repnext walkman arrives italian humanoid robot save us environmental disasters', 'labels': ['robot', 'artificial intelligence', 'space', 'virtual reality', 'video game', 'sex', 'war'], 'scores': [0.9918851256370544, 0.971411406993866, 0.20395201444625854, 0.04327511042356491, 0.015000316314399242, 0.0001724174217088148, 0.00010949674469884485]}","['robot', 'artificial intelligence']",robot
1088880025787617280,2019-01-25T19:23:23.000Z,geleen robot print metal science fiction,De Limburger,nl,0,1,"{'sequence': 'geleen robot print metal science fiction', 'labels': ['robot', 'artificial intelligence', 'video game', 'space', 'virtual reality', 'sex', 'war'], 'scores': [0.9921954870223999, 0.6977526545524597, 0.468546986579895, 0.05176391452550888, 0.010694927535951138, 0.0010978501522913575, 0.0003866810002364218]}",['robot'],robot
729670722386317312,2016-05-09T13:53:51.000Z,google uses romantic novels improve artificial intelligence,Le Monde,fr,29,49,"{'sequence': 'google uses romantic novels improve artificial intelligence', 'labels': ['artificial intelligence', 'robot', 'sex', 'virtual reality', 'space', 'video game', 'war'], 'scores': [0.9001469016075134, 0.06469453126192093, 0.06382346153259277, 0.005155477672815323, 0.00023743993369862437, 0.00021200136689003557, 0.000119491305667907]}",['artificial intelligence'],artificial intelligence
827431889023664129,2017-02-03T08:21:49.000Z,suitcase robot gita kilo move remember road,Corriere della Sera,it,8,6,"{'sequence': 'suitcase robot gita kilo move remember road', 'labels': ['robot', 'artificial intelligence', 'video game', 'virtual reality', 'space', 'war', 'sex'], 'scores': [0.9968847036361694, 0.9910691976547241, 0.4586595892906189, 0.09306825697422028, 0.07971061021089554, 0.00029772441484965384, 0.00023867611889727414]}","['robot', 'artificial intelligence']",robot
1116316191193276421,2019-04-11T12:24:54.000Z,labo vr kit bild check vr monster hunts nintendo switch,BILD,de,1,0,"{'sequence': 'labo vr kit bild check vr monster hunts nintendo switch', 'labels': ['video game', 'virtual reality', 'artificial intelligence', 'robot', 'sex', 'space', 'war'], 'scores': [0.996862530708313, 0.9594816565513611, 0.8297520875930786, 0.043405648320913315, 0.005717754829674959, 0.0024881071876734495, 0.0003902031166944653]}","['video game', 'virtual reality']",video game
1071678092853284865,2018-12-09T08:09:02.000Z,meaning life preface special issue artificial intelligence heart humans robert maggiori franceinter radiofrance codmljlbv09c,Fabrice Drouzy,fr,4,7,"{'sequence': 'meaning life preface special issue artificial intelligence heart humans robert maggiori franceinter radiofrance codmljlbv09c', 'labels': ['artificial intelligence', 'robot', 'video game', 'virtual reality', 'sex', 'space', 'war'], 'scores': [0.946599006652832, 0.12572328746318817, 0.020752770826220512, 0.012337388470768929, 0.0003175908059347421, 0.000270134856691584, 0.0001613277563592419]}",['artificial intelligence'],artificial intelligence
471582088232448000,2014-05-28T09:21:46.000Z,steering wheel pedals googles robot car everything watch,Corriere della Sera,it,14,19,"{'sequence': 'steering wheel pedals googles robot car everything watch', 'labels': ['artificial intelligence', 'robot', 'virtual reality', 'video game', 'space', 'war', 'sex'], 'scores': [0.9859380125999451, 0.983147919178009, 0.8773159980773926, 0.6161259412765503, 0.012360886670649052, 0.0003543371567502618, 0.00027058477280661464]}","['artificial intelligence', 'robot']",artificial intelligence
737717310564098048,2016-05-31T18:48:07.000Z,silver ribbons la pazza gioia jeeg robot pile nominations,Repubblica,it,17,10,"{'sequence': 'silver ribbons la pazza gioia jeeg robot pile nominations', 'labels': ['robot', 'artificial intelligence', 'video game', 'virtual reality', 'space', 'sex', 'war'], 'scores': [0.964259147644043, 0.956125020980835, 0.6498710513114929, 0.4210032820701599, 0.40861037373542786, 0.0037136345636099577, 0.0003508123627398163]}","['robot', 'artificial intelligence']",robot
1042546324019789824,2018-09-19T22:49:47.000Z,artificial intelligence mandatory step,Corriere della Sera,it,5,1,"{'sequence': 'artificial intelligence mandatory step', 'labels': ['artificial intelligence', 'robot', 'video game', 'space', 'war', 'virtual reality', 'sex'], 'scores': [0.7076275944709778, 0.6013345122337341, 0.4748305082321167, 0.03631286323070526, 0.017167462036013603, 0.009203498251736164, 0.0002583682653494179]}",['artificial intelligence'],artificial intelligence
970611912139358208,2018-03-05T10:48:07.000Z,autonomous driving robot cars tested even italy,La Stampa,it,3,3,"{'sequence': 'autonomous driving robot cars tested even italy', 'labels': ['robot', 'artificial intelligence', 'virtual reality', 'space', 'sex', 'video game', 'war'], 'scores': [0.9855614900588989, 0.8480875492095947, 0.0012117110891267657, 0.0007722709560766816, 0.0005371422157622874, 0.00030478110420517623, 0.00017259715241380036]}",['robot'],robot
820325210930941952,2017-01-14T17:42:25.000Z,take virtual reality tour white house narrated obama leaves forever,Metro,en,6,5,"{'sequence': 'take virtual reality tour white house narrated obama leaves forever', 'labels': ['virtual reality', 'video game', 'artificial intelligence', 'space', 'war', 'robot', 'sex'], 'scores': [0.995388388633728, 0.12153854966163635, 0.013155613094568253, 0.0009978906018659472, 0.0005746819660998881, 0.00043054515845142305, 0.000213521983823739]}",['virtual reality'],virtual reality
856236100356116480,2017-04-23T19:59:29.000Z,ask robot results city private message,Le Parisien,fr,930,672,"{'sequence': 'ask robot results city private message', 'labels': ['artificial intelligence', 'robot', 'video game', 'virtual reality', 'space', 'war', 'sex'], 'scores': [0.9872950315475464, 0.9565855264663696, 0.08922259509563446, 0.08659642934799194, 0.009994573891162872, 0.008289389312267303, 0.0026134587824344635]}","['artificial intelligence', 'robot']",artificial intelligence
888347069454442496,2017-07-21T10:37:00.000Z,gamescom nothing works year without virtual reality gamescom handelsblatt virtualreality,Handelsblatt,de,0,2,"{'sequence': 'gamescom nothing works year without virtual reality gamescom handelsblatt virtualreality', 'labels': ['virtual reality', 'video game', 'robot', 'sex', 'space', 'war', 'artificial intelligence'], 'scores': [0.9868650436401367, 0.9538062214851379, 0.2565252482891083, 0.028000371530652046, 0.0062460764311254025, 0.005957433953881264, 0.003177464473992586]}","['virtual reality', 'video game']",virtual reality
966646213482344450,2018-02-22T12:09:51.000Z,corinnovazione want meet come tomorrow unicredit pavilion 1130 presentation new corriere innovazione c,Corriere della Sera,it,0,4,"{'sequence': 'corinnovazione want meet come tomorrow unicredit pavilion 1130 presentation new corriere innovazione c', 'labels': ['space', 'artificial intelligence', 'robot', 'virtual reality', 'video game', 'sex', 'war'], 'scores': [0.831532895565033, 0.34394654631614685, 0.3233722746372223, 0.26636505126953125, 0.1837412267923355, 0.0015474511310458183, 0.00019920313206966966]}",['space'],space
670985798976724993,2015-11-29T15:20:55.000Z,chinese retiree studies electronics engineering create robot dances chinese opera,El Periódico,es,5,1,"{'sequence': 'chinese retiree studies electronics engineering create robot dances chinese opera', 'labels': ['robot', 'artificial intelligence', 'virtual reality', 'space', 'video game', 'sex', 'war'], 'scores': [0.9784719944000244, 0.5159258842468262, 0.080652616918087, 0.002585406880825758, 0.0016745165921747684, 0.00035174889490008354, 0.00011870204616570845]}",['robot'],robot
1140693424078766081,2019-06-17T18:51:20.000Z,mona lisa know,Evening Standard,en,0,0,"{'sequence': 'mona lisa know', 'labels': ['video game', 'virtual reality', 'artificial intelligence', 'robot', 'war', 'sex', 'space'], 'scores': [0.5010778307914734, 0.4505903422832489, 0.4456225633621216, 0.4452531337738037, 0.3497251272201538, 0.34519898891448975, 0.27350372076034546]}",['video game'],video game
967067794503294977,2018-02-23T16:05:04.000Z,blockchain could reshape world far right one step ahead josh hall,The Guardian,en,18,12,"{'sequence': 'blockchain could reshape world far right one step ahead josh hall', 'labels': ['video game', 'war', 'space', 'robot', 'virtual reality', 'sex', 'artificial intelligence'], 'scores': [0.05246753245592117, 0.015984011813998222, 0.013938416726887226, 0.007003364618867636, 0.002263036323711276, 0.0019478555768728256, 0.00022328963677864522]}",['video game'],video game
870705675302649856,2017-06-02T18:16:24.000Z,china first volume poems written artificial intelligence bookstores,Repubblica,it,23,15,"{'sequence': 'china first volume poems written artificial intelligence bookstores', 'labels': ['artificial intelligence', 'robot', 'virtual reality', 'space', 'video game', 'sex', 'war'], 'scores': [0.9582770466804504, 0.018106190487742424, 0.0025752766523510218, 0.000503607327118516, 0.000286726513877511, 0.0001740203588269651, 0.0001365109346807003]}",['artificial intelligence'],artificial intelligence
983745293341614080,2018-04-10T16:35:29.000Z,one particular type sex robot seen surge demand,The Sun,en,5,1,"{'sequence': 'one particular type sex robot seen surge demand', 'labels': ['robot', 'sex', 'artificial intelligence', 'virtual reality', 'video game', 'space', 'war'], 'scores': [0.9934931397438049, 0.9669013619422913, 0.2865805923938751, 0.06334418803453445, 0.03374500945210457, 0.00029373951838351786, 0.00015837115643080324]}","['robot', 'sex']",robot
747718960779497472,2016-06-28T09:11:06.000Z,isa 5 gets upset gets busy cuddle robot tessa help,AD.nl,nl,0,3,"{'sequence': 'isa 5 gets upset gets busy cuddle robot tessa help', 'labels': ['artificial intelligence', 'robot', 'video game', 'virtual reality', 'space', 'sex', 'war'], 'scores': [0.9916858077049255, 0.9894455075263977, 0.6016484498977661, 0.5155905485153198, 0.27799558639526367, 0.0021613575518131256, 0.0006845340831205249]}","['artificial intelligence', 'robot']",artificial intelligence
979789620115156993,2018-03-30T18:37:03.000Z,robots didnt take away jobs helped find,La Stampa,it,16,11,"{'sequence': 'robots didnt take away jobs helped find', 'labels': ['artificial intelligence', 'robot', 'video game', 'space', 'virtual reality', 'sex', 'war'], 'scores': [0.3890572190284729, 0.12357321381568909, 0.08738965541124344, 0.030579375103116035, 0.00967616867274046, 0.007128247059881687, 0.0003230787697248161]}",['artificial intelligence'],artificial intelligence
713097149035257856,2016-03-24T20:16:23.000Z,parliamentarians question concrete uses blockchain technology,Les Echos,fr,18,25,"{'sequence': 'parliamentarians question concrete uses blockchain technology', 'labels': ['robot', 'space', 'virtual reality', 'video game', 'war', 'artificial intelligence', 'sex'], 'scores': [0.041474562138319016, 0.011704416945576668, 0.006630607880651951, 0.006561341229826212, 0.003087903605774045, 0.0008068691240623593, 0.0006956167635507882]}",['robot'],robot
880468974722576386,2017-06-29T16:52:16.000Z,instagram using artificial intelligence fend trolls spammers,Mirror Tech,en,8,8,"{'sequence': 'instagram using artificial intelligence fend trolls spammers', 'labels': ['artificial intelligence', 'robot', 'video game', 'virtual reality', 'sex', 'war', 'space'], 'scores': [0.9974679946899414, 0.653648316860199, 0.008665078319609165, 0.0029265342745929956, 0.0026026477571576834, 0.0005323200020939112, 0.0003682623791974038]}",['artificial intelligence'],artificial intelligence
1164458503731331072,2019-08-22T08:45:16.000Z,russia launched fyodor first humanoid robot iss,Les Echos,fr,1,1,"{'sequence': 'russia launched fyodor first humanoid robot iss', 'labels': ['robot', 'artificial intelligence', 'space', 'war', 'virtual reality', 'sex', 'video game'], 'scores': [0.9924784302711487, 0.8840723633766174, 0.7685678005218506, 0.7029333114624023, 0.02420715056359768, 0.002894944278523326, 0.00023723498452454805]}",['robot'],robot
711181093366591488,2016-03-19T13:22:40.000Z,longterm effects virtual reality use need research say scientists,The Guardian,en,43,42,"{'sequence': 'longterm effects virtual reality use need research say scientists', 'labels': ['virtual reality', 'video game', 'robot', 'sex', 'war', 'artificial intelligence', 'space'], 'scores': [0.9827858209609985, 0.21264004707336426, 0.08315139263868332, 0.013525799848139286, 0.0014840912772342563, 0.00039734094752930105, 0.0001315854024142027]}",['virtual reality'],virtual reality
683917169294491648,2016-01-04T07:45:34.000Z,mirrortech mark zuckerberg reveals plans let robot look baby daughter,The Mirror,en,0,10,"{'sequence': 'mirrortech mark zuckerberg reveals plans let robot look baby daughter', 'labels': ['robot', 'artificial intelligence', 'virtual reality', 'space', 'video game', 'sex', 'war'], 'scores': [0.9736210107803345, 0.9475621581077576, 0.515851616859436, 0.21663329005241394, 0.0320553258061409, 0.0006249494035728276, 0.0005831787129864097]}","['robot', 'artificial intelligence']",robot
753657581248348160,2016-07-14T18:29:04.000Z,could incredible robot spell end sheepdogs,The Mirror,en,1,1,"{'sequence': 'could incredible robot spell end sheepdogs', 'labels': ['robot', 'artificial intelligence', 'space', 'video game', 'virtual reality', 'war', 'sex'], 'scores': [0.9834339022636414, 0.9822825193405151, 0.8098629713058472, 0.4582854211330414, 0.1209929808974266, 0.0003506789798848331, 0.0001693824742687866]}","['robot', 'artificial intelligence']",robot
930159599172321281,2017-11-13T19:45:04.000Z,gig robot italiasvezia,Fabrizio Bocca,it,15,4,"{'sequence': 'gig robot italiasvezia', 'labels': ['robot', 'artificial intelligence', 'virtual reality', 'space', 'video game', 'sex', 'war'], 'scores': [0.995431125164032, 0.9726304411888123, 0.2999877631664276, 0.16588540375232697, 0.033010728657245636, 0.0006396660464815795, 0.0006135972798801959]}","['robot', 'artificial intelligence']",robot
1081290417969266694,2019-01-04T20:44:59.000Z,blockchain adventure tonys chocolonely,Tonie Mudde,nl,7,8,"{'sequence': 'blockchain adventure tonys chocolonely', 'labels': ['video game', 'robot', 'artificial intelligence', 'virtual reality', 'space', 'sex', 'war'], 'scores': [0.22322797775268555, 0.004985562060028315, 0.0021621992345899343, 0.0010594159830361605, 0.00042873318307101727, 0.00037955291918478906, 0.00022682714916300029]}",['video game'],video game
1039464430348787712,2018-09-11T10:43:27.000Z,augmented intelligence revolutionize decisionmaking n via figarotech bigbangsant lefigaro ia intelligenceartificielle cosmotechweb michelmorvan rtefrance,Big Bang Figaro,fr,5,6,"{'sequence': 'augmented intelligence revolutionize decisionmaking n via figarotech bigbangsant lefigaro ia intelligenceartificielle cosmotechweb michelmorvan rtefrance', 'labels': ['artificial intelligence', 'space', 'video game', 'robot', 'virtual reality', 'war', 'sex'], 'scores': [0.8982795476913452, 0.12833009660243988, 0.05703824758529663, 0.013301814906299114, 0.002315766643732786, 0.00032915727933868766, 0.00018231637659482658]}",['artificial intelligence'],artificial intelligence
926369399757594625,2017-11-03T08:44:10.000Z,brunoruffilli questions answers artificial intelligence help scientific research lastampa,La Stampa,it,0,4,"{'sequence': 'brunoruffilli questions answers artificial intelligence help scientific research lastampa', 'labels': ['artificial intelligence', 'robot', 'video game', 'virtual reality', 'space', 'sex', 'war'], 'scores': [0.9300841093063354, 0.44677793979644775, 0.0793205127120018, 0.025563713163137436, 0.010625661350786686, 0.00041495970799587667, 0.0002686461666598916]}",['artificial intelligence'],artificial intelligence
1110950118566432768,2019-03-27T17:02:03.000Z,germany observatory spacelike homage star wars robot,Repubblica,it,8,7,"{'sequence': 'germany observatory spacelike homage star wars robot', 'labels': ['robot', 'space', 'artificial intelligence', 'video game', 'war', 'virtual reality', 'sex'], 'scores': [0.9913299083709717, 0.9824506044387817, 0.7429353594779968, 0.3052382469177246, 0.21894648671150208, 0.0757305845618248, 0.00041810545371845365]}","['robot', 'space']",robot
444118819079204864,2014-03-13T14:32:32.000Z,raphaellebd ecologists women top list via decoders,Le Monde,fr,0,14,"{'sequence': 'raphaellebd ecologists women top list via decoders', 'labels': ['sex', 'virtual reality', 'artificial intelligence', 'video game', 'robot', 'space', 'war'], 'scores': [0.01465071365237236, 0.0025414079427719116, 0.00075076351640746, 0.0007424388313665986, 0.0003529686655383557, 0.0002668743545655161, 0.00022036443988326937]}",['sex'],sex
939514950745194496,2017-12-09T15:19:54.000Z,lastampa artificial intelligence created black metal album,La Stampa,it,0,16,"{'sequence': 'lastampa artificial intelligence created black metal album', 'labels': ['artificial intelligence', 'robot', 'virtual reality', 'video game', 'war', 'space', 'sex'], 'scores': [0.9969539046287537, 0.42790737748146057, 0.010703206062316895, 0.003934239502996206, 0.0010463986545801163, 0.000875055615324527, 0.00023668566427659243]}",['artificial intelligence'],artificial intelligence
702097680537939968,2016-02-23T11:48:26.000Z,skid robot street artist drawing attention las homeless residents,The Guardian,en,36,28,"{'sequence': 'skid robot street artist drawing attention las homeless residents', 'labels': ['robot', 'artificial intelligence', 'space', 'virtual reality', 'video game', 'sex', 'war'], 'scores': [0.9938174486160278, 0.9525326490402222, 0.040545716881752014, 0.012242194265127182, 0.0020029086153954268, 0.0005689737154170871, 0.00024425314040854573]}","['robot', 'artificial intelligence']",robot
1097337664901169153,2019-02-18T03:31:01.000Z,bizarre trend sees japanese look love via robot marriagehunting parties single men women talk robots,Daily Mail Online,en,11,9,"{'sequence': 'bizarre trend sees japanese look love via robot marriagehunting parties single men women talk robots', 'labels': ['robot', 'artificial intelligence', 'sex', 'virtual reality', 'video game', 'space', 'war'], 'scores': [0.7914147973060608, 0.724250853061676, 0.15687845647335052, 0.02996036969125271, 0.005634597968310118, 0.0010609746677801013, 0.0001611088082427159]}",['robot'],robot
833290541626449920,2017-02-19T12:22:01.000Z,beginning end coffee shop baristas,The Sun,en,5,3,"{'sequence': 'beginning end coffee shop baristas', 'labels': ['space', 'virtual reality', 'artificial intelligence', 'sex', 'robot', 'video game', 'war'], 'scores': [0.0008742555510252714, 0.00023881551169324666, 0.00020396403851918876, 0.00017787380784284323, 0.00014379748608916998, 0.0001330654922639951, 0.00010823641059687361]}",['space'],space
